,genome_region,unique_name,protein_length,gromiha_rate,To,k_f_15C,k_f_16C,k_f_17C,k_f_18C,k_f_19C,k_f_20C,k_f_21C,k_f_22C,k_f_23C,k_f_24C,k_f_25C,k_f_26C,k_f_27C,k_f_28C,k_f_29C,k_f_30C,k_f_31C,k_f_32C,k_f_33C,k_f_34C,k_f_35C,k_f_36C,k_f_37C,k_f_38C,k_f_39C,k_f_40C,k_f_41C,k_f_42C,k_f_43C,k_f_44C,k_f_45C,k_f_46C,k_f_47C,k_f_48C,k_f_49C,k_f_50C,k_f_51C,k_f_52C,k_f_53C,k_f_54C
10,b0613,G6339,292.0,7.24,22.5,200.976529975366,261.70944649840794,340.17548110526417,441.3715281925908,571.6515066627874,739.0810129469965,953.8810234000364,1228.9820880602115,1580.7153985763453,2029.673140827265,2601.7778850414543,3329.609695965169,4254.050489477722,5426.318310422571,6910.480125251042,8786.550967619518,11154.310506095311,14137.99610579772,17892.065161838007,22608.259995901168,28524.257234712022,35934.24187438128,45201.81599974232,56775.735520143775,71209.06783018775,89182.48197646765,111532.52419711532,139285.89968882763,173700.98093391504,216317.9994871512,269019.6583185875,334104.233263554,414373.623733836,513239.27493925096,634849.4384805849,784241.8792623781,967526.8904251843,1192106.3631603513,1466935.6965372653,1802836.5489112744
11,b2926,EG10703,387.0,4.08,23.0,7.519918705731415,9.792356164330323,12.728311927309168,16.514754292153164,21.38942720645017,27.654120284553986,35.691270775683996,45.984699776365055,59.14546984988216,75.9440767541284,97.35046270467345,124.5836727230894,159.17338136383628,203.03600908425062,258.5687431553827,328.7654980826034,417.3597197374431,528.9999851752717,669.4656112888537,845.9310013365994,1067.2892778708897,1344.547931445321,1691.3118248740568,2124.372013099841,2664.422563468289,3336.9320015655353,4173.201294251283,5211.64656710427,6499.352217340745,8093.9489348791785,10065.881628304474,12501.144654505702,15504.576403322937,19203.822578709907,23754.097895602008,29343.899899187098,36201.85681630731,44604.924468791316,54888.18612724501,67456.5546991775
12,b3426,EG10394,501.0,7.74,23.0,292.2341391879742,380.54411042024543,494.6392939804304,641.7855289831714,831.2218644912641,1074.676250183119,1387.0107111274194,1787.0271848446016,2298.4723831223196,2951.288805788963,3783.169709849166,4841.488821861831,6185.691349169381,7890.25196425001,10048.328583570794,12776.268745252404,16219.159169399943,20557.649802825956,26016.332660862234,32874.014688431074,41476.29457023733,52250.93817083726,65726.6487287695,82555.94918733541,103543.0387930554,129677.65865115955,162176.20636698697,202531.58416844113,252573.55495963275,314541.72474139486,391173.6772597852,485811.2687028695,602528.6596843014,746286.3336714791,923116.1429201835,1140343.3551643642,1406852.7703173978,1733407.2635315806,2133028.620676375,2621452.301083521
13,b4042,EG10224,122.0,6.39,25.0,46.02744470893977,59.93643675701425,77.90664984527638,101.0824677512085,130.91905865291145,169.26359741117392,218.4568818500027,281.4602536594806,362.01386608406597,464.8337210225381,595.856579688017,762.5438960567737,974.2584057823761,1242.7300144782864,1582.6312749862188,2012.2871506138515,2554.549081669271,3237.869785763402,4097.622941674767,5177.721184927533,6532.596979832455,8229.624281170945,10352.074876239636,13002.722396406756,16308.229785492093,20424.483190554733,25543.067597795824,31899.11800869608,39780.82563573138,49540.932775402696,61610.61418661359,76516.2187119354,94899.43456377668,117541.547526063,145392.58604847133,179606.29403148987,221582.04472390906,273015.01187359437,335956.15205524233,412883.8306863018
14,b0124,EG10369,796.0,-4.79,25.0,0.0006421027904772108,0.0008361392542277026,0.0010868315106066903,0.0014101442089998815,0.0018263775757978735,0.0023613005004124526,0.003047568126405082,0.0039264924530575595,0.005050250238177441,0.006484631750988904,0.008312457381923067,0.010637817645877677,0.013591326760688914,0.01733662199047315,0.022078391802788505,0.02807227737323488,0.03563706619221136,0.04516968599468488,0.05716361492172464,0.07223145325965068,0.09113255746301976,0.11480682338406085,0.1444159285247363,0.18139360955903092,0.2275068694172844,0.284930387373055,0.3563368569688848,0.44500651332415475,0.5549597486829259,0.6911174708717113,0.8594947545405607,1.0674343940313435,1.3238882178544058,1.6397555011094438,2.0282895521742703,2.505585598204862,3.0911655021603623,3.8086776720879985,4.686733840576618,5.759908278703605
15,b0031,EG10206,273.0,5.94,25.0,29.34839449363455,38.2171593841702,49.67547313988814,64.4530270735704,83.47767738091822,107.92723475413848,139.29425778307294,179.46698129588958,230.8302322926345,296.39106634707116,379.93492953814103,486.2194549731449,621.2145864809903,792.3996420966871,1009.1302545682702,1283.0909363781514,1628.852409171871,2064.5569266882994,2612.759742343048,3301.460788758231,4165.367737540535,5247.44011894468,6600.774368786859,8290.901847671852,10398.586414346442,13023.225464623356,16286.978979132513,20339.775654249646,25365.37432009938,31588.693395198457,39284.66204409251,48788.89510637857,60510.55105085218,74947.79968780617,92706.40590159614,114522.0292829353,141286.94960987882,174082.05738595597,214215.10026094696,263266.35379502305
16,b1613,EG10566,391.0,13.2,25.0,41740.94592493106,54354.60476739576,70651.2664117679,91668.7390977906,118726.6723653826,153500.21517112062,198112.1687265628,255248.08735984212,328299.80686186795,421544.1316801527,540364.9372466935,691528.7983499536,883526.5066273207,1126995.5710478942,1435242.1014472204,1824884.4720874182,2316645.9870805964,2936329.585406426,3716014.6236834894,4695524.189124782,5924221.494563945,7463206.012740846,9387994.496597148,11791789.352144692,14789457.50545568,18522367.552505534,23164262.324329533,28928378.889462113,36076069.44531646,44927225.68296497,55872867.403949924,69390325.00786993,86061526.80172068,106594998.0548274,131852291.83397181,162879704.8012005,200946287.70386487,247589344.12660807,304668826.71333957,374432292.7100921
17,b0452,EG10995,286.0,12.5,25.0,20727.94031267263,26991.697920879145,35084.38059433547,45521.348653051675,58957.9206647065,76225.95098279744,98379.5914918549,126752.44900376307,163028.85932516132,209332.62069187398,268337.2865208745,343403.03840911906,438746.27870128956,559649.43802039,712720.1349613869,906210.809955754,1150412.3512715644,1458138.1192007493,1845318.2507951807,2331728.3059164346,2941881.330605626,3706118.425094777,4661940.099084763,5855629.297679063,7344227.24825683,9197935.517997082,11503032.24343105,14365407.8190165,17914845.905102413,22310200.01428031,27745644.833487537,34458215.62421764,42736889.43158487,52933509.49170102,65475910.39596629,80883667.69015902,99786973.32517943,122949229.66862716,151294061.86921558,185937573.82475454
18,b2705,EG10971,259.0,8.76,25.0,492.3736318867626,641.1635761015972,833.3979949358048,1081.318810580687,1400.4925278767437,1810.6791009271797,2336.9189623131892,3010.8907457808814,3872.604337788917,4972.508660661151,6374.1115779914235,8157.231189973749,10422.024352746772,13293.970468113297,16930.027589630492,21526.225038392527,27327.013635631956,34636.76326318188,43833.88003946829,55388.11465292237,69881.75252726718,88035.51928653145,110740.20590562627,139095.22223576024,174455.53147483396,218488.70888959707,273244.2142331893,341237.37885617494,425551.09721124195,529958.7920192595,659072.9088192261,818524.0076584152,1015176.479069051,1257388.0435677846,1555321.5281618766,1921318.9839502494,2370350.0555271055,2920548.681463089,3593854.748795405,4416780.304617879
19,b3092,G81,470.0,-7.44,25.0,4.5365341056702184e-05,5.907425259863063e-05,7.678596461666247e-05,9.962839895598243e-05,0.00012903579123648754,0.0001668287447543406,0.0002153143850148215,0.0002774114548811408,0.0003568063055859627,0.00045814709945754756,0.0005872851975459924,0.0007515747209969077,0.0009602437227433589,0.0012248533739970579,0.0015598651632904661,0.001983340449787911,0.002517801956394578,0.0031912931090832108,0.004038678737139154,0.005103239793912085,0.006438625734061707,0.008111241339698462,0.010203160535521002,0.01281567855675558,0.01607363630391203,0.020130677505684615,0.025175631202992717,0.031440249986144024,0.03920857944416019,0.04882828768434293,0.0607243470273673,0.07541553480073965,0.09353430854782485,0.11585071527589579,0.1433011172989089,0.17702266193991714,0.21839459249818347,0.26908769768919244,0.33112343112810694,0.4069445070072241
20,b2388,EG12957,321.0,3.81,25.0,3.4876837805365057,4.541623799941029,5.903298798782396,7.659423318019235,9.920261277032873,12.825780511155612,16.553352644120412,21.32737039306463,27.431240144979906,35.2223122467161,45.15043886631882,57.78100424740234,73.82346035904492,94.16662911638866,119.92230859748702,152.47905464573452,193.56841239096389,245.3463581718863,310.4932972665683,392.33666589587176,495.0010298294535,623.5915833879552,784.4181633169812,985.2683391732703,1235.7398693713685,1547.644871445637,1935.500506911198,2417.1238963161636,3014.3524417540293,3753.914839418888,4668.482927226447,5797.940264491128,7190.910136401388,8906.593695091397,11016.978400128794,13609.488046470506,16790.15874829984,20687.440608006982,25456.742817333663,31285.861047391736
21,b0115,EG10025,630.0,-6.27,25.0,0.0001461667949290294,0.0001903368069993613,0.00024740381273719676,0.0003210019680245564,0.00041575236947066394,0.0005375209874934364,0.0006937413634870472,0.0008938176654705183,0.0011496272899785241,0.0014761465818154051,0.0018922285832099464,0.002421568218356152,0.00309389820587231,0.003946468554295323,0.005025874073218947,0.006390308328912464,0.008112339368776,0.010282322904852852,0.013012593160443956,0.016442601048630465,0.020745204717387014,0.02613435988583654,0.03287450813517323,0.0412920219676141,0.05178913784558909,0.0648608947319072,0.08111569840635108,0.101300254008852,0.12632975433624422,0.157324383470905,0.19565339910162777,0.24298829795867347,0.3013668535909455,0.3732701517871981,0.4617151450299944,0.5703657136231333,0.7036657693235798,0.866998581073162,1.066877257539061,1.311172205866888
22,b2800,EG10348,215.0,11.7,25.0,9313.663948976817,12128.151666553624,15764.428389147151,20454.060435494648,26491.501418777978,34250.52759395058,44204.799935310715,56953.54661018198,73253.58848178718,94059.20961142327,120571.71498645096,154300.93152307638,197141.4109191368,251466.70225448775,320245.79994768725,407186.7645092485,516913.5901045107,655183.6906403083,829154.9380964042,1047713.0643002386,1321872.4908368231,1665266.3528435894,2094744.7154982998,2631103.846580595,3299974.0217007236,4132898.8383186404,5168645.562147888,6454793.814440138,8049659.152859339,10024619.061664624,12466921.851795333,15483074.331757614,19202922.25788632,23784558.986995205,29420222.992851637,36343374.61722084,44837177.35659583,55244650.006014764,67980804.09678167,83547137.4371466
23,b2799,EG10351,382.0,-9.48,25.0,5.898796816163076e-06,7.681348911506395e-06,9.984379992660984e-06,1.2954552283127829e-05,1.677835759165806e-05,2.1692526617872734e-05,2.799705191705813e-05,3.607145386110313e-05,4.639506394863614e-05,5.957227673515452e-05,7.636393715488661e-05,9.772629210003992e-05,0.00012485925339741883,0.00015926610523592694,0.0002028272563268234,0.0002578912019189579,0.0003273865426371637,0.00041495972900929115,0.0005251441898423101,0.0006635676917058683,0.0008372062040286973,0.001054694255024781,0.0013267038113194175,0.0016664061617672036,0.002090034207726335,0.002617566045173481,0.0032735548708757974,0.0040881351753937305,0.005098241040498467,0.006349079301995992,0.007895908562902695,0.009806184770347183,0.012162145563378524,0.0150639191616682,0.01863325954981511,0.023018028528314673,0.028397567325357764,0.034989126443769065,0.04305555289122872,0.05291446964520558
24,b4196,G7858,216.0,-9.46,25.0,6.017960416395107e-06,7.836522452731855e-06,1.0186077847849026e-05,1.3216251598693628e-05,1.7117302898457576e-05,2.2130744724119744e-05,2.8562629882581246e-05,3.680014556581056e-05,4.733230641102543e-05,6.077571655364913e-05,7.790659101513398e-05,9.970049415630649e-05,0.00012738157763078644,0.00016248349398253432,0.00020692463869857467,0.00026310094977883045,0.0003340001895051597,0.0004233424715924166,0.0005357528061843877,0.0006769726482767852,0.0008541188912287871,0.0010760004922947982,0.0013535050061266685,0.0017000697992637372,0.002132255699424157,0.00267044438689451,0.003339685065918589,0.004170720984147183,0.005201232341295917,0.006477339211832425,0.008055416496602033,0.010004282843258121,0.012407837201359182,0.01536823051478856,0.01900967636178764,0.02348302354936063,0.02897123623882989,0.035695953684298655,0.04392533275522423,0.053983412838843614
25,b3617,EG10512,398.0,3.68,25.0,3.0625191921848693,3.9879791076883135,5.183659702569684,6.725704619039126,8.710936100900778,11.262259264835775,14.535423323218993,18.727466495700593,24.087246635791644,30.928551450298876,39.64639407257287,50.737235823645776,64.82404323602282,82.68728677229235,105.30323124489938,133.89116119550667,169.97153849105314,215.43751610373386,272.64274566123447,344.5090337057734,434.65814259421757,547.5729201334841,688.794005139743,865.1596268587425,1085.097533101375,1358.9798903040594,1699.554151663161,2122.465449324138,2646.8891062884627,3296.2954685586333,4099.3735277282085,5091.144855000033,6314.305334934438,7820.83922872567,9673.958395703654,11950.4292707738,14743.361681313048,18165.54707533149,22353.449554020608,27471.971638130377
26,b0928,EG10096,396.0,13.5,25.0,56344.38349332171,73371.04197758157,95369.23423232326,123739.854850539,160264.2443866017,207203.6174135482,267423.4558435333,344548.87883961096,443158.385817992,569025.058930431,729416.3698477013,933466.239145132,1192636.0366977432,1521284.8976781429,1937374.1916424164,2463336.3774558795,3127144.9896963374,3963630.352806846,5016095.068860371,6338294.682876239,7996862.562468191,10074274.369052386,12672467.05670667,15917250.7140734,19963679.473010316,25002580.9779095,31268483.519497108,39049227.032836035,48697600.08348382,60645411.28810491,75420482.16974777,93667141.37243435,116170909.94674057,143888196.96785527,177981977.43116787,219864604.1012793,271249116.3067627,334210656.83126694,411259899.13284725,505430728.15559244
27,b3939,EG10582,386.0,5.93,25.0,29.05637308922815,37.83689229466351,49.18119392355797,63.81170873881958,82.64706061274552,106.85334082534321,137.90825676034638,177.68125499546213,228.5334331056067,293.44192596165914,376.1545138247418,481.3814905617776,615.0333980680682,784.5151339207324,999.0892407665806,1270.3239682462647,1612.6450569025574,2044.0142420334626,2586.7623485332774,3268.6107050395135,4123.921636056192,5195.227217369942,6535.095566433259,8208.405995918261,10295.118750750145,12893.642206128403,16124.920830566485,20137.391504985422,25112.98462860004,31274.38064426996,38893.773125646396,48303.437488876145,59908.46100796729,74202.05662077911,91783.96175035898,113382.51605218848,139881.1209721889,172349.9119736804,212083.62439991382,260646.80980651462
28,b1676,EG10804,470.0,-6.86,25.0,8.102424255135411e-05,0.0001055088854089915,0.00013714268374757428,0.0001779401493294848,0.0002304628820906099,0.0002979625494850465,0.00038455976632978823,0.0004954675195480067,0.0006372697741104828,0.0008182683265678546,0.0010489139326277893,0.0013423413352807389,0.0017150321917061544,0.0021876351979926343,0.0027859791284250064,0.003542322264582339,0.00449689105513843,0.005699772136610491,0.007213235433983691,0.009114582393260053,0.01149963300225059,0.01448698875379014,0.018223236831552976,0.02288929441850506,0.028708132160686402,0.03595416366218869,0.04496464484693562,0.05615349474764259,0.07002802970238733,0.08720919831195684,0.1084560174730818,0.13469504342969035,0.16705586966004998,0.2069138297126341,0.25594130266527504,0.3161692773383698,0.39006113526975666,0.4806009693149546,0.5913991733166231,0.7268185286975436
29,b4226,EG10755,176.0,-3.05,25.0,0.003658280110004702,0.004763772480512109,0.006192052358507748,0.008034075834164545,0.010405500268787725,0.01345313987497709,0.017363042220118956,0.0223705759515989,0.02877300997732816,0.036945174054946926,0.047358924391141054,0.06060730039632578,0.07743445612539751,0.09877268926877371,0.12578818032079345,0.15993740485182495,0.2030366046735236,0.2573472134059794,0.32568074549044534,0.4115273951389139,0.5192134768532177,0.65409390008505,0.8227871405094822,1.0334616883358854,1.2961847660872727,1.6233462684192723,2.030173448307304,2.535354931733592,3.161796274006398,3.9375335769646815,4.896836786602785,6.081540323968393,7.542645830345812,9.34225021903619,11.555862139354502,14.275181627874266,17.611431442124065,21.699344684148425,26.70193222042368,32.81617554686623
30,b2750,EG10185,201.0,11.5,25.0,7625.383098861019,9929.6907474014,12906.822326890328,16746.36830385504,21689.40690676246,28041.960250313277,36191.82914069836,46629.6201066161,59974.96566335803,77009.1675190801,98715.7710107605,126330.91786652207,161405.73582468028,205883.5225108528,262195.08496123,333376.3263500429,423213.0529025081,536419.0364423497,678854.6468859945,857794.906144172,1082257.659895897,1363404.7751390524,1715031.918426041,2154165.633737299,2701790.215924802,3383731.378291727,4231729.073490498,5284738.200659658,6590503.500241577,8207463.913676546,10207052.31628471,12676469.107602246,15722023.001497163,19473149.89105021,24087241.32665951,29755438.46975235,36709575.983056635,45230493.90295388,55657974.933004655,68402610.7514245
31,b2763,EG10190,570.0,7.29,25.0,113.20924620471338,147.41984631921486,191.61943833925795,248.6227521642959,322.008923972442,416.32127079814313,537.3172262519158,692.2805155678867,890.410431302329,1143.306466397703,1465.5706972039936,1875.5553391349931,2396.2890059331557,3056.622609938932,3892.644807770416,4949.427736191011,6283.1768688769025,7963.874598584795,10078.526135691407,12735.13913515108,16067.59585553049,20241.60948562095,25461.99557252885,31981.536459712388,40111.772717859014,50236.12239926153,62825.80853203123,78459.16989735201,97845.0424980376,121851.03238399846,151537.65833368612,188199.52959784298,233414.94450010182,289105.55598530866,357608.0569839766,441760.1995832249,545003.8865794481,671508.5725968481,826318.796807396,1015530.3545024329
32,b0174,G6092,253.0,-14.6,25.0,3.52513448263788e-08,4.590391695969131e-08,5.966688342858147e-08,7.741670103852361e-08,1.002678491083456e-07,1.2963503571893362e-07,1.6731102324900986e-07,2.1556383413010338e-07,2.7725796437231514e-07,3.5600528967691425e-07,4.563526367903986e-07,5.840145590338786e-07,7.461617569563254e-07,9.517778912883278e-07,1.2121003275403389e-06,1.541163727088297e-06,1.9564694743165348e-06,2.479808841064992e-06,3.1382737016770007e-06,3.965495718020524e-06,5.003163443116525e-06,6.302877015259344e-06,7.928412351336505e-06,9.958481375099812e-06,1.2490092276718216e-05,1.5642634615146922e-05,1.956283885641204e-05,2.443078940603213e-05,3.046720518227784e-05,3.79422432709365e-05,4.718613034878011e-05,5.860198470025351e-05,7.26812603391452e-05,9.002232579864814e-05,0.00011135278567828351,0.0001375562654831088,0.00016970451249881112,0.00020909582070422234,0.0002573009698351228,0.0003162180820768464
33,b1131,EG11314,456.0,8.3,25.0,310.82742128895825,404.7560796876704,526.1105244012333,682.6188806985838,884.1080285032339,1143.052103676504,1475.2587217833209,1900.7260862196067,2444.711783965303,3139.0633946169087,4023.8723938222984,5149.526642849387,6579.25352696389,8392.26614037191,10687.649535314686,13589.153816238793,17251.096788719078,21865.622181341652,27671.611588028598,34965.61093585214,44115.20748982571,55575.38354929642,69908.48088829081,87808.53896558606,110130.92388828057,137928.34864992523,172494.60367480185,215417.5765075524,268643.4479969829,334554.3181943623,416061.94853425154,516720.81948953925,640864.3085395909,793768.5079602862,981849.0442334246,1212897.2523697668,1496363.2241806837,1843694.61851445,2268741.7272419226,2788241.1721023433
34,b0522,EG10796,355.0,-12.9,25.0,1.929640070672329e-07,2.5127562651156494e-07,3.266133809163753e-07,4.2377494872595196e-07,5.488609311007264e-07,7.096153656501212e-07,9.15851739321129e-07,1.1799850875871975e-06,1.5176955109114315e-06,1.9487542268680365e-06,2.4980503258666396e-06,3.196864972154219e-06,4.084450203297674e-06,5.209982105521371e-06,6.634973426451141e-06,8.436249164119577e-06,1.0709610975928913e-05,1.3574343137529803e-05,1.717874514382093e-05,2.170691494256389e-05,2.7387053479832657e-05,3.45016171980563e-05,4.3399712111136296e-05,5.451220314879167e-05,6.837010804057392e-05,8.562695895132535e-05,0.00010708595073283652,0.00013373285594698648,0.00016677587834074768,0.00020769384358922235,0.00025829439514840527,0.00032078418129999087,0.0003978533954609106,0.0004927774755027276,0.0006095392907251996,0.0007529757606569998,0.0009289535735572058,0.0011445795223649395,0.0014084519727178535,0.0017309611456015359
35,b0032,EG10134,382.0,7.16,25.0,99.40852183031875,129.44869347991263,168.26015328126502,218.3145026983612,282.754564855845,365.56980568288765,471.81580132671223,607.8883576354859,781.8653313705739,1003.9321842857455,1286.9109329058758,1646.9165737330852,2104.1704272750576,2684.006347835831,3418.1136198998156,4346.069880820782,5517.228900226513,6993.041897441561,8849.907750164,11182.667486713683,14108.882506619335,17774.064803801877,22358.06197435693,28082.841039092524,35221.96434967568,44112.10954595719,55167.05541586611,68894.63860068418,85917.28475575412,106996.83478934137,133064.52539520964,165257.14704126326,204960.59627411384,253862.26776444563,314014.0008980066,387907.61281658127,478565.42263935664,589648.6094212746,725586.7599603431,891732.5642497157
