,genome_region,unique_name,protein_length,Dill_Keq_20C,Dill_Keq_21C,Dill_Keq_22C,Dill_Keq_23C,Dill_Keq_24C,Dill_Keq_25C,Dill_Keq_26C,Dill_Keq_27C,Dill_Keq_28C,Dill_Keq_29C,Dill_Keq_30C,Dill_Keq_31C,Dill_Keq_32C,Dill_Keq_33C,Dill_Keq_34C,Dill_Keq_35C,Dill_Keq_36C,Dill_Keq_37C,Dill_Keq_38C,Dill_Keq_39C,Dill_Keq_40C,Dill_Keq_41C,Dill_Keq_42C,Dill_Keq_43C,Dill_Keq_44C,Dill_Keq_45C,Dill_Keq_46C,Dill_Keq_47C,Dill_Keq_48C,Dill_Keq_49C,Dill_Keq_50C,Dill_Keq_51C,Dill_Keq_52C,Dill_Keq_53C,Dill_Keq_54C,Dill_Keq_55C,Dill_Keq_56C,Dill_Keq_57C,Dill_Keq_58C,Dill_Keq_59C,Dill_Keq_60C,Dill_Keq_61C,Dill_Keq_62C,Dill_Keq_63C,Dill_Keq_64C,Dill_Keq_65C
10,b0613,G6339,292.0,2.6095346699793657e-07,3.0027310854450965e-07,3.5251409799072903e-07,4.221086277531554e-07,5.153976954860106e-07,6.415282902322229e-07,8.1382417713126e-07,1.0519009533899664e-06,1.3849635077220155e-06,1.8570022113357986e-06,2.535071033824043e-06,3.522622258480732e-06,4.98122802762701e-06,7.166364500726872e-06,1.0487034992879635e-05,1.560625181843089e-05,2.3612324974492547e-05,3.6314222993926864e-05,5.675676703590217e-05,9.012968316810008e-05,0.00014539019453673922,0.0002381927757137421,0.000396240333993809,0.0006691710328065609,0.0011470357184596692,0.001995227218117214,0.0035212663101354437,0.006303955909751285,0.011445983838774326,0.021073555076777068,0.03933574705588244,0.07442575484783139,0.14271439699383887,0.27729660754624436,0.5458561027017571,1.0884144504611377,2.1979593462560336,4.494506104096029,9.304863345363946,19.49994842788557,41.360242153739435,88.7749621708881,192.79170409353506,423.5553282273376,941.218314668621,2115.262897178867
11,b2926,EG10703,387.0,8.491542633821537e-09,9.884734397566278e-09,1.1814536715856475e-08,1.4493897799544675e-08,1.8243846146338986e-08,2.3553668148350687e-08,3.117899959669904e-08,4.230386581883985e-08,5.88121673313341e-08,8.374921167112508e-08,1.2211808569723072e-07,1.8227468761989096e-07,2.784090260066671e-07,4.350271035731435e-07,6.951729242494916e-07,1.1357489301475042e-06,1.8965143160699205e-06,3.2358430591465867e-06,5.63964021424182e-06,1.003748440863937e-05,1.8238394627616104e-05,3.3823382527765985e-05,6.400271041994226e-05,0.00012354196138366583,0.00024319295242348395,0.0004880845497413236,0.0009984712147672206,0.00208143509269893,0.004420475776765935,0.00956197267480084,0.021061696720000203,0.047228385958182226,0.10778907020474214,0.25032696790717396,0.591429081550918,1.4212224480762927,3.472876807643634,8.627591425228808,21.785568356614817,55.90297404156351,145.7459408024517,385.9789874039562,1038.1206719650586,2835.0554728325933,7859.92842642728,22117.389924151496
12,b3426,EG10394,501.0,1.3928194481616535e-10,1.6440055583677127e-10,2.0077283131410874e-10,2.535702818508691e-10,3.3104353859051327e-10,4.46549738037759e-10,6.220998301257392e-10,8.946770655344916e-10,1.3277056666262087e-09,2.0322760350637654e-09,3.2072130730844688e-09,5.216253724500825e-09,8.739761402791365e-09,1.507916252294464e-08,2.678064340440097e-08,4.893986958393838e-08,9.198922791076389e-08,1.7777892768020557e-07,3.531277911651778e-07,7.206648346060332e-07,1.510526668782123e-06,3.2505973699810826e-06,7.1793642507716825e-06,1.6268492933300424e-05,3.7809404487138604e-05,9.009450426179844e-05,0.00022003894895948294,0.0005506333592969533,0.0014113933898570797,0.0037044106856493485,0.009952690465149558,0.02736395896337185,0.07696673296596873,0.22140291679996918,0.651166549063459,1.9575072075118074,6.013025492842605,18.86855685471168,60.46715966982535,197.84116159629963,660.712528811133,2251.6011524057194,7827.791253905834,27755.129306492083,100344.24225124995,369808.8514504942
13,b4042,EG10224,122.0,0.00011982350790889675,0.00013505268396947197,0.00015353957430544517,0.0001760521967695624,0.00020357078058998174,0.00023735149069713617,0.0002790110664819267,0.0003306397045675036,0.00039495224964612426,0.000475491567251685,0.0005769033015742348,0.0007053087056731836,0.0008688127838591746,0.0010781999233832212,0.0013478904208126532,0.0016972615964958397,0.002152480575913746,0.0027490582089502278,0.0035354236784155622,0.004577949917850336,0.005968049959319749,0.007832241903325581,0.010346487296038692,0.013756707086527202,0.018408265291325814,0.024788525112591192,0.03358854049983427,0.04579287437985003,0.06281093030056703,0.08666980751471177,0.12029870765554435,0.1679501316257641,0.23582628636877312,0.33301458205439466,0.4728905482565747,0.6752304094572752,0.9694053561983061,1.399231054139872,2.030359906386208,2.961594565486725,4.342271729668222,6.3990788420275475,9.477584454689836,14.106805420487154,21.099976518845114,31.712422301672166
14,b0124,EG10369,796.0,3.3464041822536834e-15,4.094406224229821e-15,5.286736785841511e-15,7.198646136049057e-15,1.0329214956683859e-14,1.5607339270668976e-14,2.48160044296163e-14,4.149322693328296e-14,7.290718916962744e-14,1.3453061339476876e-13,2.605215649786655e-13,5.291227603071699e-13,1.1263724458432461e-12,2.5115805503840667e-12,5.8624947670875315e-12,1.4316036574310457e-11,3.655162697288606e-11,9.75161725261513e-11,2.7169322179686345e-10,7.900654757699776e-10,2.3965308635894976e-09,7.578717885057062e-09,2.497249025302373e-08,8.569301796769772e-08,3.0606521328144135e-07,1.1372036949775994e-06,4.393315595465922e-06,1.763817752774537e-05,7.35533867772278e-05,0.0003184365482704982,0.0014305435576012677,0.006665410529079961,0.03219534032986123,0.16113690413375528,0.8352785649387114,4.482324086914678,24.889422229056954,142.94626006187545,848.763440958308,5207.970613293929,33009.05453847722,216021.81514134837,1459089.3398712068,10167359.148726204,73063613.48374595,541237557.2807217
15,b0031,EG10206,273.0,5.177002403088214e-07,5.943287333373829e-07,6.952299118197398e-07,8.28460937497379e-07,1.0054203855732142e-06,1.2423594417059404e-06,1.5626591887258512e-06,2.0002938849772016e-06,2.6051489521749788e-06,3.4512685946784896e-06,4.6497773969263335e-06,6.369333913124619e-06,8.868844604523263e-06,1.2550337630174519e-05,1.8045324278136225e-05,2.6357357371353906e-05,3.90998667207782e-05,5.889719574787085e-05,9.006807887067778e-05,0.000139802982490128,0.00022021394621313042,0.00035194183573288647,0.0005705723791154443,0.0009381702586158052,0.0015642354834911336,0.002644184899491521,0.004530764991531008,0.007867979612876677,0.01384490407380306,0.02468174540902091,0.044570367206592465,0.08151307503422323,0.1509546164670911,0.28302965366172617,0.5371718786956667,1.0318599283644205,2.005791150465558,3.944940483463331,7.84907032531908,15.796219964925857,32.149956802868225,66.16614961233252,137.67543034869976,289.5875369659335,615.6653683614586,1322.7886113009502
16,b1613,EG10566,391.0,7.351090939710203e-09,8.561340813757096e-09,1.0240509081888189e-08,1.2575724795577813e-08,1.5849682487031485e-08,2.0494195642642475e-08,2.717771750533e-08,3.6950317114831656e-08,5.148728341238614e-08,7.350453425477936e-08,1.0747773561258332e-07,1.6090632338365236e-07,2.465698789986925e-07,3.866191530209435e-07,6.201107716929992e-07,1.017105169623826e-06,1.7054664198274913e-06,2.922625459978216e-06,5.117167840021135e-06,9.151416848360013e-06,1.6711932434857946e-05,3.1154724811562156e-05,5.92735706065561e-05,0.00011505908265375133,0.00022781786997548182,0.000459989380588255,0.0009468663270818336,0.001986550922759594,0.004246897597266453,0.009249055383893572,0.020514949277887117,0.0463325780545488,0.10652275406635227,0.24925082868556317,0.5934292798959406,1.4372777451898704,3.5404170122410887,8.867763466405508,22.5800582840498,58.437808568622245,153.68398420574542,410.61832026988367,1114.3804954818029,3071.3253972146704,8594.650100052944,24414.885760732348
17,b0452,EG10995,286.0,3.2397781326233645e-07,3.7252143521427236e-07,4.3683679703003797e-07,5.222789037606823e-07,6.364821437626871e-07,7.904189139413382e-07,1.000010090333437e-06,1.2885986669957822e-06,1.6907879327991682e-06,2.2584595539025227e-06,3.070310887663307e-06,4.247133882934844e-06,5.9765609992355185e-06,8.553587841902582e-06,1.2447670316268222e-05,1.8415067807217912e-05,2.768905798541656e-05,4.2305631869339745e-05,6.566746550520056e-05,0.00010353153735685211,0.0001657582005701907,0.0002694438417697672,0.0004445950219489177,0.000744521956941781,0.0012650909216307981,0.0021807869657232545,0.003813020908560375,0.006760953086994667,0.01215483218342619,0.02215200210349787,0.04091869396395631,0.07659460918451202,0.14526677530267607,0.2790943846362314,0.5430986554958465,1.0702280647470797,2.135364871603178,4.31315612821299,8.818114898076255,18.245045473482215,38.19749285607067,80.90558574163131,173.34441256634224,375.6330049384875,823.1442622474652,1823.8248076864672
18,b2705,EG10971,259.0,8.576303927168087e-07,9.828969587962888e-07,1.1467307841377172e-06,1.3616159512341624e-06,1.6450651708333735e-06,2.0218276166395574e-06,2.527181635390851e-06,3.211888114663625e-06,4.149710322700414e-06,5.44893780918233e-06,7.270216456181301e-06,9.854404750027317e-06,1.3566523040170134e-05,1.8965781230870978e-05,2.691827327272935e-05,3.878015374324506e-05,5.669837492610683e-05,8.410941655398152e-05,0.00012657472091836985,0.000193194316763643,0.0002990230037919143,0.0004692419245490162,0.0007464336532223689,0.0012033977859450002,0.0019659538871524386,0.003253922555342615,0.005455513122240334,0.00926369658188729,0.01592869664533377,0.02773009019279541,0.048868205065095136,0.08716367019335336,0.15732929154600675,0.28732971249108075,0.530861508203415,0.9920772678798344,1.8750293386937507,3.5834768179124414,6.924232565962199,13.52529179067788,26.703481908582134,53.281268261063666,107.42531159471375,218.8290234371299,450.3094823444567,935.9821578983942
19,b3092,G81,470.0,4.2590674180181954e-10,5.008217987647438e-10,6.08054280277875e-10,7.619082389328346e-10,9.848675620175248e-10,1.3127569116260326e-09,1.8036046811768166e-09,2.553118198287253e-09,3.722182444949014e-09,5.586616083946999e-09,8.628877070234342e-09,1.3710282497198654e-08,2.2400621385367766e-08,3.7621195282701504e-08,6.492376552525512e-08,1.1508414261921195e-07,2.094654297366168e-07,3.9132807207484753e-07,7.501538778121222e-07,1.4749984370608953e-06,2.97384213731911e-06,6.14589084576169e-06,1.3015171058348985e-05,2.8234012705025225e-05,6.272123815492765e-05,0.00014263940686967406,0.00033198071547587923,0.0007905003903893709,0.001925203219393183,0.004794105033259638,0.012203039831492483,0.031741896579652346,0.08434875617711861,0.22892003616671028,0.6343490537486719,1.794295179677691,5.179215451439552,15.25188684931659,45.80989515762057,140.30053849606492,438.03966113214665,1393.8397638419842,4519.083304432076,14925.200113892759,50201.64927859173,171925.75147036786
20,b2388,EG12957,321.0,9.171930987494592e-08,1.0591271645578026e-07,1.2502206227306932e-07,1.5081550668653302e-07,1.858650238017143e-07,2.339457582279209e-07,3.0065879657407697e-07,3.94412958347189e-07,5.279904723979792e-07,7.21073588075949e-07,1.004371554882402e-06,1.426444914018715e-06,2.065130868336097e-06,3.046912633495661e-06,4.580172237437083e-06,7.013005327096677e-06,1.0935026623501446e-05,1.7358939054932917e-05,2.804852688963035e-05,4.611878825932903e-05,7.714816003724032e-05,0.00013126637171381403,0.00022712420858019762,0.0003995385071033188,0.0007144037986936563,0.0012981496593437287,0.002396674279825793,0.004494746287214901,0.008560975243222042,0.016556725530956613,0.0325065833571246,0.06477801340701414,0.1309960879308396,0.2687692644060784,0.5593824138191492,1.1807676803216158,2.527354730882982,5.484471948672641,12.06402388570945,26.894363714052,60.7527734959441,139.03744496503464,322.3178809073498,756.7476947613279,1799.1196090536048,4330.522618720477
21,b0115,EG10025,630.0,1.330217183866438e-12,1.5949772394259171e-12,1.995888983830321e-12,2.605048870669497e-12,3.5444140583169155e-12,5.024320647930071e-12,7.416064581157693e-12,1.1391882077974855e-11,1.8201593475125795e-11,3.023325611238162e-11,5.21789205012051e-11,9.352255468000364e-11,1.7399169080199003e-10,3.3582619083288237e-10,6.721415828636257e-10,1.3943008718102223e-09,2.996361784761124e-09,6.667600033695374e-09,1.535609831140504e-08,3.658724693706131e-08,9.014059522818755e-08,2.2954092644995158e-07,6.038913705069812e-07,1.6407001231098834e-06,4.601365117706329e-06,1.3315250285875676e-05,3.974090811414642e-05,0.00012228558818556587,0.00038778191082627277,0.0012667847159611924,0.004261394468529073,0.014755956490473154,0.052575705138248635,0.19268268154832838,0.7260726790517797,2.8121571761264477,11.190915480956953,45.74090870732272,191.9578417264055,826.836567009752,3654.2575469301596,16565.297342744318,76997.54327421087,366852.0592733804,1791027.9331186602,8957231.76951451
22,b2800,EG10348,215.0,4.190665072396176e-06,4.777089666151543e-06,5.527237329386079e-06,6.489757949208438e-06,7.731028744041064e-06,9.342186649977188e-06,1.1449265222004938e-05,1.4227911477649382e-05,1.792491268495109e-05,2.288992790700155e-05,2.9622630342132747e-05,3.88433034473596e-05,5.159940989628687e-05,6.942776645615058e-05,9.460334776164933e-05,0.00013052411225829568,0.00018231109142298672,0.0002577518391272661,0.0003687958998422942,0.0005339447853035341,0.0007821029236526831,0.0011588336649516594,0.0017366058197416255,0.002631713702954981,0.004032445504154734,0.00624636005809493,0.009780279110306664,0.015476729611336596,0.024748548088128108,0.03998550476887342,0.06526470324907567,0.10760154891258682,0.1791700111130273,0.30127413445973195,0.5115074834331773,0.8767594003594864,1.517024578146666,2.649322120049728,4.669322191759487,8.304195223973963,14.900962469487325,26.974493443729983,49.25658841674183,90.7189369847567,168.50212777742613,315.6011143379129
23,b2799,EG10351,382.0,1.016904322110146e-08,1.1830252857697056e-08,1.4126534446690878e-08,1.7308140302523293e-08,2.175134888112826e-08,2.802806684511558e-08,3.701891380706432e-08,5.009938716851627e-08,6.945063035840819e-08,9.858571141285652e-08,1.4325402643239257e-07,2.130187963627012e-07,3.240502957341938e-07,5.041473678064419e-07,8.019038813284983e-07,1.3037007931799417e-06,2.1656951115595123e-06,3.6749827768442692e-06,6.368374134345812e-06,1.126666978692746e-05,2.034400856112848e-05,3.7482921603146673e-05,7.044820982365239e-05,0.00013503037480160779,0.0002638790931623399,0.0005256287708483567,0.0010669501895442244,0.0022064385428256627,0.004647458788637144,0.009968048584629094,0.021765667422485823,0.04837254093206187,0.10939315550171184,0.2516786780380043,0.5889383116395711,1.4014052992222437,3.3902605553855327,8.336502931291772,20.831650928626097,52.888488129811165,136.39746199247696,357.24843741108947,950.0922168884808,2565.1113574585333,7029.210994175304,19547.123055466986
24,b4196,G7858,216.0,4.0422600796157455e-06,4.608478741805506e-06,5.3331564675877026e-06,6.2634765616093e-06,7.463857329420518e-06,9.02280603562454e-06,1.1062806516501426e-05,1.3754686077322501e-05,1.7338648695312485e-05,2.2155307159857435e-05,2.8691830011473587e-05,3.765111525184773e-05,5.005631935310444e-05,6.741009764665555e-05,9.193917700814291e-05,0.00012697307268493138,0.00017753535497979362,0.00025127437482382785,0.0003599404454923808,0.0005217497059353084,0.0007651981741143203,0.0011352665030320607,0.001703597260389685,0.0025853255937847166,0.003967141647857242,0.006154463507471612,0.009651382543245107,0.015297251350390352,0.02450193700804154,0.039654278579355544,0.06483695953554817,0.10708764392125612,0.17864145024942887,0.30094982172826995,0.5119394124039721,0.879225127958448,1.5243471296595728,2.6675704516754783,4.711323036418769,8.396770874236713,15.099840387343052,27.395041501124467,50.13727712575364,92.55268452547122,172.30893242301022,323.4958647634901
25,b3617,EG10512,398.0,5.711377905187399e-09,6.6573463818162566e-09,7.973610844754997e-09,9.809383812089311e-09,1.2390900113089686e-08,1.606506355590504e-08,2.1371100500743874e-08,2.9159822055857274e-08,4.079504037472544e-08,5.849888444529218e-08,8.595297603796515e-08,1.2936146410483852e-07,1.993605698737233e-07,3.145036582342651e-07,5.077243846426316e-07,8.385173072242606e-07,1.416268205206093e-06,2.4456717201831942e-06,4.316598170032595e-06,7.784834477868574e-06,1.434157277354318e-05,2.698118149483232e-05,5.182279780640309e-05,0.00010159144406326683,0.00020321332889942952,0.00041465805836077936,0.0008628923881144428,0.0018307926242610304,0.003959375068352875,0.008725888778557376,0.019592071624178482,0.044805605440460354,0.10434239291197517,0.24737870499950587,0.5969459181277038,1.465812177631029,3.66178836656338,9.304264084952724,24.040768454535506,63.153465360586694,168.63000819233474,457.5820466417464,1261.5614584224113,3533.159987244398,10049.513015984638,29024.59276796192
26,b0928,EG10096,396.0,6.1384439777111256e-09,7.1534041621066934e-09,8.564511769931703e-09,1.0530956345191447e-08,1.3293849974175603e-08,1.722250363543182e-08,2.289030001134444e-08,3.120080594861235e-08,4.3600449871488834e-08,6.244258635322062e-08,9.162028918103156e-08,1.3768338912629315e-07,2.1184143559898685e-07,3.3361239404340365e-07,5.375759221943936e-07,8.860745611960528e-07,1.4934888403798614e-06,2.573388198917598e-06,4.531609626697568e-06,8.153004008243285e-06,1.4982239995680077e-05,2.811302133824003e-05,5.385046950922032e-05,0.0001052698310801142,0.00020995865852882188,0.0004271336010543465,0.000886094572256947,0.0018740049739930462,0.004039478090913568,0.008872269642112776,0.019851430766175696,0.045236674291539276,0.10496075886834462,0.2479121579929008,0.595939043254283,1.4576021631415128,3.6266923825858544,9.177402164226862,23.614038317410305,61.768589176519775,164.21725549094828,443.64097045694547,1217.6306765074391,3394.5418591301677,9610.372301041569,27625.21864682587
